Time_(sec),Volume_(cm3),Temperature_(K),Pressure_(bar)
      0.03019070000000000,        48.38908000000000,        772.5427000000000,        25.12821000000000
      0.03021654000000000,        48.21694000000000,        773.3132000000001,        25.24310000000000
      0.03024024000000000,        48.06123000000000,        774.0128999999999,        25.34780000000000
      0.03026780000000000,        47.88280000000000,        774.8182000000000,        25.46875000000000
      0.03029205000000000,        47.72815000000000,        775.5190000000000,        25.57439000000000
      0.03031525000000000,        47.58220000000000,        776.1829000000000,        25.67481000000000
      0.03034542000000000,        47.39539000000000,        777.0359999999999,        25.80434000000000
      0.03036891000000000,        47.25229000000000,        777.6923000000000,        25.90435000000000
      0.03039045000000000,        47.12285000000000,        778.2880000000000,        25.99541000000000
      0.03040000000000000,        47.06601000000000,        778.5503000000000,        26.03559000000000
      0.03042340000000000,        46.92820000000000,        779.1876000000000,        26.13342000000000
      0.03044849000000000,        46.78265000000000,        779.8632000000000,        26.23748000000000
      0.03047115000000000,        46.65323000000000,        780.4659000000000,        26.33060000000000
      0.03049562000000000,        46.51566000000000,        781.1088999999999,        26.43025000000000
      0.03051895000000000,        46.38647000000000,        781.7146000000000,        26.52442000000000
      0.03054159000000000,        46.26313000000000,        782.2949000000000,        26.61489000000000
      0.03056411000000000,        46.14229000000000,        782.8653000000000,        26.70406000000000
      0.03059166000000000,        45.99698000000000,        783.5534000000000,        26.81197000000000
      0.03061520000000000,        45.87509000000000,        784.1327000000000,        26.90310000000000
      0.03063990000000000,        45.74933000000000,        784.7322000000000,        26.99768000000000
      0.03066103000000000,        45.64357000000000,        785.2379000000000,        27.07768000000000
      0.03068088000000000,        45.54578000000000,        785.7067000000000,        27.15203000000000
      0.03070953000000000,        45.40713000000000,        786.3735000000000,        27.25805000000000
      0.03073110000000000,        45.30478000000000,        786.8672000000000,        27.33678000000000
      0.03075228000000000,        45.20598000000000,        787.3452000000000,        27.41318000000000
      0.03077689000000000,        45.09322000000000,        787.8922000000000,        27.50083000000000
      0.03079954000000000,        44.99142000000000,        788.3874000000000,        27.58038000000000
      0.03081987000000000,        44.90165000000000,        788.8251000000000,        27.65087000000000
      0.03084297000000000,        44.80159000000000,        789.3143000000000,        27.72981000000000
      0.03087012000000000,        44.68644000000000,        789.8788000000000,        27.82114000000000
      0.03089742000000000,        44.57346000000000,        790.4345000000000,        27.91130000000000
      0.03092073000000000,        44.47916000000000,        790.8996000000000,        27.98694000000000
      0.03094592000000000,        44.37955000000000,        791.3922000000000,        28.06724000000000
      0.03096803000000000,        44.29399000000000,        791.8163000000000,        28.13652000000000
      0.03099624000000000,        44.18753000000000,        792.3453000000000,        28.22316000000000
      0.03101991000000000,        44.10044000000000,        792.7791999999999,        28.29439000000000
      0.03104718000000000,        44.00273000000000,        793.2673000000000,        28.37468000000000
      0.03107144000000000,        43.91808000000000,        793.6913000000000,        28.44458000000000
      0.03109918000000000,        43.82399000000000,        794.1635000000000,        28.52261000000000
      0.03112125000000000,        43.75118000000000,        794.5297000000000,        28.58324000000000
      0.03114924000000000,        43.66140000000000,        794.9824000000000,        28.65835000000000
      0.03116993000000000,        43.59691000000000,        795.3083000000000,        28.71250000000000
      0.03118995000000000,        43.53602000000000,        795.6164000000000,        28.76380000000000
      0.03120000000000000,        43.50604000000000,        795.7684000000000,        28.78913000000000
      0.03122162000000000,        43.44278000000000,        796.0894000000000,        28.84269000000000
      0.03124536000000000,        43.37532000000000,        796.4323000000001,        28.89999000000000
      0.03126453000000000,        43.32235000000000,        796.7020000000000,        28.94512000000000
      0.03128731000000000,        43.26118000000000,        797.0140000000000,        28.99741000000000
      0.03130963000000000,        43.20308000000000,        797.3108000000000,        29.04722000000000
      0.03132958000000000,        43.15276000000000,        797.5682000000000,        29.09048000000000
      0.03134945000000000,        43.10409000000000,        797.8175000000000,        29.13244000000000
      0.03136953000000000,        43.05640000000000,        798.0621000000000,        29.17365000000000
      0.03139052000000000,        43.00814000000000,        798.3099000000000,        29.21544000000000
      0.03141972000000000,        42.94371000000000,        798.6414000000000,        29.27143000000000
      0.03144161000000000,        42.89753000000000,        798.8792000000000,        29.31166000000000
      0.03146509000000000,        42.84994000000000,        799.1248000000001,        29.35324000000000
      0.03148982000000000,        42.80197000000000,        799.3724999999999,        29.39524000000000
      0.03151020000000000,        42.76420000000000,        799.5679000000000,        29.42839000000000
